STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2014,,3408.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2015,,3476.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2016,,3217.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2017,,3330.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2018,,3381.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2019,,2930.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2020,,3062.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2021,,3356.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2022,,3380.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2023,,3199.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,SB,Solomon Islands,2024,,2847,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1961,,4064.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1962,,4636.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1963,,4422.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1964,,4254.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1965,,3734,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1966,,3599.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1967,,3330.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1968,,3268.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1969,,4284.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1970,,3861.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1971,,3460.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1972,,3143.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1973,,2539.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1974,,2289.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1975,,3567.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1976,,2948.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1977,,2248,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1978,,2135.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1979,,2481.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1980,,2992.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1981,,2458.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1982,,2883.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1983,,1932.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1984,,1553.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1985,,2213.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1986,,2104.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1987,,2312.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1988,,1854.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1989,,1562.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1990,,1692.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1991,,1443.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1992,,1437.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1993,,1434.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1994,,1319.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1995,,1420.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1996,,1508.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1997,,1606.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1998,,1244.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,1999,,1249.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2000,,1380.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2001,,1379.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2002,,1687.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2003,,1827.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2004,,1636.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2005,,1789.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2006,,1926.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2007,,1750.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2008,,1693.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2009,,1562.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2010,,1609.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2011,,1318.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2012,,1306.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2013,,1311.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2014,,1402.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2015,,1403.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2016,,1437.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2017,,1461.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2018,,1444.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2019,,1449.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2020,,1429,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2021,,1403.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2022,,1337.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2023,,1459.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,PF,French Polynesia,2024,,1197.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1961,,5334.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1962,,3375.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1963,,3462.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1964,,3119.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1965,,2993.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1966,,2897.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1967,,3215,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1968,,2704.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1969,,2716.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1970,,2184.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1971,,2273,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1972,,2424.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1973,,2176.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1974,,2165,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1975,,2013.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1976,,1807.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1977,,1659,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1978,,1340.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1979,,1301.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1980,,1450.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1981,,1410.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1982,,1118.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1983,,1193.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1984,,1243.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1985,,1187.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1986,,1321.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1987,,1089,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1988,,954,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1989,,1015.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1990,,991.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1991,,1005,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1992,,1019.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1993,,1380.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1994,,1261.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1995,,1136.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1996,,1064.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1997,,1133.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1998,,1098.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,1999,,1061.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2000,,1071.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2001,,1061.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2002,,1097.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2003,,1081,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2004,,1081.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2005,,1091,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2006,,1236.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2007,,1802.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2008,,1761.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2009,,1752.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2010,,1730.2,,,,KG_AN,Kilograms per animal,,,,,,,,
